qtext,label,atext
Did the San Francisco Giants qualify for the World Series ?,1,San Francisco Giants 3-2 Kansas City Royals : 2014 World Series as it happened
Did the San Francisco Giants qualify for the World Series ?,1,San Francisco Giants rout Kansas City Royals to level World Series
Did the San Francisco Giants qualify for the World Series ?,1,"Kansas City Royals defeat San Francisco Giants , 3-2 , to lead the World Series , 2-1 ."
Did the San Francisco Giants qualify for the World Series ?,1,"Back at the San Francisco Giants ' clubhouse , players celebrate their World Series win in classic fashion ."
Did the San Francisco Giants qualify for the World Series ?,1,"San Francisco Giants beat Kansas City Royals , 11-4 , in Game 4 of World Series ; series is tied , 2-2 ."
Did the San Francisco Giants qualify for the World Series ?,1,Kansas City Royals beat San Francisco Giants 7-2 in Game Two to level the best-of-seven World Series .
Did the San Francisco Giants qualify for the World Series ?,1,San Francisco Giants are preparing to contend for 2014 World Series title after winning it in 2010 and 2012 .
Did the San Francisco Giants qualify for the World Series ?,1,"San Francisco Giants beat Kansas City Royals , 7-1 , in first game of World Series ; Giants pitcher Madison Bumgarner puts in nearly flawless performance over seven innings ."
Did the San Francisco Giants qualify for the World Series ?,1,"Preview of 2014 World Series between San Francisco Giants and Kansas City Royals , which will feature two wild-card teams for the first time since 2002 ."
Did the San Francisco Giants qualify for the World Series ?,1,President Obama welcomed the 2014 World Series Champion San Francisco Giants to the White House for the third time in five years .
Did the San Francisco Giants qualify for the World Series ?,1,San Francisco radio stations team up to keep New Zealand singer s hit single off the air as the San Francisco Giants and Kansas City Royals slug it out during baseball s World Series
Did the San Francisco Giants qualify for the World Series ?,1,SAN FRANCISCO California ( Reuters ) The San Francisco Giants battered Kansas City ' s second tier relievers to turn a three-run deficit into an 11-4 blowout on Saturday and level the best-of-seven World Series at 2-2 .
Did the San Francisco Giants qualify for the World Series ?,1,SAN FRANCISCO ( Reuters ) The San Francisco Giants on Friday brought home their third World Series trophy in five years to elated fans that lined a two-mile ( 3-km ) parade route along the city ' s Market Street .
Did the San Francisco Giants qualify for the World Series ?,1,"SAN FRANCISCO ( Reuters ) The Kansas City Royals followed their formula for success to perfection turning a tight game over to their "" monstrous "" bullpen to beat the San Francisco Giants on Friday and seize the upper hand in the World Series ."
Did the San Francisco Giants qualify for the World Series ?,1,"San Francisco Giants pitcher Madison Bumgarner throws a complete game shutout as team beats Kansas City Royals , 5-0 , to lead World Series , 3-2 ."
Did the San Francisco Giants qualify for the World Series ?,1,The Red Sox are ready to sign Los Angeles Dodgers infielder Hanley Ramirez and San Francisco Giants World Series hero Pablo Sandoval on big-money deals
Did the San Francisco Giants qualify for the World Series ?,1,San Francisco Giants beat Kansas City Royals 11-4 in Game Four to level the best-of-seven World Series at 2-2 .
Did the San Francisco Giants qualify for the World Series ?,1,Kansas City Royals beat San Francisco Giants 3-2 in Game Three to take a 2-1 lead in the best-of-seven World Series .
Did the San Francisco Giants qualify for the World Series ?,1,"Kaci Hickox brazenly defies quarantine , goes on a bike ride ; Russian fighter jets fly over Europe ; San Francisco Giants win the World Series ."
Did the San Francisco Giants qualify for the World Series ?,1,"San Francisco Giants ace Madison Bumgarner earned the World Series MVP after he threw nearly five perfect innings Wednesday , leading the Giants to a 3-2 win over the Kansas City Royals and their third title in five years ."
Did the San Francisco Giants qualify for the World Series ?,1,"Kansas City Royals defeat San Francisco Giants , 7-2 , in Game 2 of the World Series ; Royals explode for five runs in the sixth inning , capped by Omar Infante s two-run homer off Hunter Strickland , Giants beleaguered reliever ."
Did the San Francisco Giants qualify for the World Series ?,1,"Game 7 of the World Series between San Francisco Giants and Kansas City Royals is seen by an average of of 23 . 5 million viewers , most to view a Series game since Game 7 in 2011 ."
Did the San Francisco Giants qualify for the World Series ?,1,"San Francisco Giants beat St Louis Cardinals , 6-3 , to capture National League pennant with 4-1 Championship Series win and head to World Series for third time in five seasons ."
Did the San Francisco Giants qualify for the World Series ?,1,"Kansas City Royals beat San Francisco Giants , 10-0 , tying World Series at 3-3 ; margin of victory is largest in a Series shutout since 1985 ; Royals will enjoy home field advantage in final game ."
Did the San Francisco Giants qualify for the World Series ?,1,"( Reuters ) The waiting game will soon be over for the Kansas City Royals , who last played for the World Series crown 29 years ago and who host the San Francisco Giants in Tuesday ' s opener of Major League Baseball ' s championship series ."
Did the San Francisco Giants qualify for the World Series ?,1,Richard Sandomir TV Sports column holds that MLB ' s 2014 postseason viewership has seen marked decline ; predicts week ratings for World Series between San Francisco Giants and Kansas City Royals .
Did the San Francisco Giants qualify for the World Series ?,1,"KANSAS CITY Missouri ( Reuters ) While Madison Bumgarner has won justifiable praise for his dominant World Series pitching , teammates Pablo Sandoval and Hunter Pence have come up big for the San Francisco Giants with their bats ."
Did the San Francisco Giants qualify for the World Series ?,1,"( Reuters ) At least two Northern California radio stations have pledged not to play New Zealand artist Lorde ' s song "" Royals , "" in solidarity with the San Francisco Giants during their World Series matchup with the Kansas City Royals ."
Did the San Francisco Giants qualify for the World Series ?,1,KANSAS CITY Missouri ( Reuters ) The upstart Kansas City Royals rediscovered their post-season magic and won a battle of the bullpens in a 7-2 victory on Wednesday that leveled the World Series against the San Francisco Giants .
Did the San Francisco Giants qualify for the World Series ?,1,SAN FRANCISCO ( Reuters ) Travis Ishikawa blasted a walk-off three-run home run in the ninth inning as the San Francisco Giants beat the St Louis Cardinals 6-3 on Thursday to clinch the National League Championship series and return to the World Series .
Did the San Francisco Giants qualify for the World Series ?,1,St Louis Cardinals and San Francisco Giants have combined to win the last four National League pennants and three of the last four World Series titles ; other baseball items noted .
Did the San Francisco Giants qualify for the World Series ?,1,"Only the San Francisco Giants , St Louis Cardinals , Kansas City Royals and Baltimore Orioles remain among the 30 teams that began the season in search of a World Series title Check out our six big-time ALCS and NLCS moments"
Did the San Francisco Giants qualify for the World Series ?,1,KANSAS CITY ( Reuters ) The San Francisco Giants brought Kansas City Royals ' perfect postseason to a shuddering end with an emphatic 7-1 win in the opening game of the World Series on Tuesday .
Did the San Francisco Giants qualify for the World Series ?,1,KANSAS CITY Missouri ( Reuters ) The San Francisco Giants beat the Kansas City Royals 3-2 on Wednesday behind a stunning performance by Madison Bumgarner to win their third World Series title in five seasons .
