3.8	restraining extremist groups is becoming increasingly difficult because of how the groups are financed. 	bruguiere stated-- restraining extremist groups particularly across europe was becoming increasingly difficult because of how the groups are financed.
1.2	zabol is a town in southeastern iran. 	khoramabad is a city in western iran.
3.25	detainees to be accused of homicide, criminal collaboration, kidnapping and the funding of terrorism and include members of the military and police. 	iguaran stated that the detainees will be accused of homicide, criminal collaboration, kidnappings and the funding of terrorism.
4.2	existing rods could produce 3-6 atomic bombs in 6-8 months. 	experts stated that the rods could produce 3-6 atomic bombs in 6-8 months.
2.4	the international atomic energy agency may have been tricked because it was eager for a deal. 	the international atomic energy agency plan draws out negotiations for many months.
4.6	myanmar government has stated myanmar will become opium-free by 2014. 	myanmar government stated myanmar is on track to be drug-free by 2014.
4.4	jewish-american group the anti-defamation league (adl) published full-page advertisements in swiss and international papers in april 2008 accusing switzerland of funding terrorism through the deal. 	the anti-defamation league took out full-page advertisments in swiss and international newspapers earlier in april 2008 accusing switzerland of funding terrorism through the deal.
1.8	france provides the rockets, guns and engines. 	britain provides fuel tanks and gearboxes.
3.2	capital offenses in saudi arabia include rape, murder, apostasy, armed robbery and drug trafficking. 	capital offences in iran include murder, rape, armed robbery, serious drug trafficking and adultery.
3.4	bae systems is the uk's largest defense company. 	bae systems is the uk's largest military
2.8	lavrov has told us secretary of state condoleezza rice that russia remains open to dialogue. 	u.s. secretary of state condoleezza rice demanded russia withdraw its forces.
3.8	additional individuals and entities are subject to an assets freeze. 	the resolution includes a broadened list of individuals and entities subject to an assets freeze.
3.4	withdrawal from the treaty would allow russia to bolster forces near russian borders. 	withdrawal from the conventional forces in europe treaty would allow russia to bolster forces near russian borders.
1.8	fan stated the commission is primarily concerned with the term of future investment in taiwan. 	fan stated the commission will ensure the commitments are upheld once the investments are under way.
2.8	government spokesman maseko stated that if administrative papers are in order the government of south africa cannot intervene to prevent weapons from being transported through its territory to a neighboring landlocked country. 	spokesman themba maseko stated as long as administrative papers are in order south africa cannot intervene to prevent weapons being transported through south african territory to zimbabwe.
3.2	president dmitry medvedev's statement was posted on the kremlin website and carried in full by state news agencies. 	the statement was posted on the kremlin web site and carried by state news agencies.
1.8	turkmenistan borders afghanistan. 	sistan-baluchestan borders afghanistan and pakistan.
3.4	the number of executions increased in iran last year amid a campaign that is aimed at improving security in society. 	the number of executions increased dramatically in 2007 amid a campaign which iranian authorities state is aimed at improving security in society.
5	syria denies having an undeclared nuclear program. 	syria denies the existence of an undeclared nuclear program.
1.4	amnesty international is a rights group based in london. 	the international institute for strategic studies is located in london.
2.2	the number 254 was tabulated with an afp count compiled from press and witness reports. 	the number of executions in iran in 2007 was calculated by an afp count compiled from press reports.
5	the iranian government stated-- the iranian nuclear program remains peaceful. 	the iranian government says the nuclear program is peaceful.
0.6	shingarev said it is very difficult to make a nuclear weapon from the plutonium in this fuel. 	donohue said it is very difficult to manipulate radioactive isotopes without leaving a trail.
0.6	paris is the capital of france. 	lima is the capital of
3.4	an indian government official spoke on condition of anonymity. 	the official spoke on condition of anonymity.
4.6	russia had threatened several times to withdraw from the cfe when it was at odds with the united states over u.s. plans to install a missile defense shield in eastern 	russia has repeatedly threatened withdrawal from the cfe in opposition to plans for the extension of the us missile defense shield to eastern europe.
1.8	the plan for tunisia is the creation of electronic databases to facilitate tax collection. 	the plan for nigeria and mozambique is the creation an electronic database for real estate.
4.2	china has been praised by the international community for efforts to resolve the korean peninsula nuclear issue. 	china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue.
2.6	the russian foreign ministry stated that russia has not suspended dialogue. 	russian officials stated that russia will not reconsider the suspension.
2.8	arms smugglers and drug cartels must be eliminated from southeast asia. 	arms smugglers and drug cartels abet terrorists.
4.8	the new law attempts to remove any legal obstacles to building more advanced spy satellites and to help innovation in japans's space industry. 	the purpose of the new law is to remove any legal obstacles to building more advanced spy satellites and to encourage innovation in japans's space industry.
4.4	zhang stated-- china opposes restricting the peaceful use of nuclear energy by non-nuclear-weapon states on the basis of non-proliferation because the peaceful use of nuclear energy is a crucial objective of the npt. 	zhang yan stated that china opposes using non-proliferation as a pretext for restricting and depriving non-nuclear-weapon states of the right to peaceful use of nuclear energy.
4	non-proliferation expert at the international institute for strategic studies mark fitzpatrick stated that the iaea report -- had an unusually strong tenor. 	senior fellow at the international institute for strategic studies mark fitzpatrick stated that-- the international atomic energy agency plan is superficial.
